video_name,model,frame_rate,gpu time,f1
highway_22,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.1921431349669389
highway_22,faster_rcnn_resnet101,0.1,0.1,0.27735517846693974
highway_22,faster_rcnn_resnet101,0.2,0.2,0.5521280749707145
highway_22,faster_rcnn_resnet101,0.25,0.25,0.6838206627680312
highway_22,faster_rcnn_resnet101,0.3333333333333333,0.33333333333333337,0.8461388074291301
highway_22,faster_rcnn_resnet101,0.4,0.4,0.8968068535825546
highway_22,faster_rcnn_resnet101,0.5,0.5,0.9695086424548457
highway_22,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.9748549323017408
highway_22,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666667,0.9779941577409932
highway_22,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9875486381322958
highway_22,faster_rcnn_resnet101,1.0,1.0,1.0
highway_23,faster_rcnn_resnet101,0.05,0.05,0.1298932384341637
highway_23,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.16607617360496016
highway_23,faster_rcnn_resnet101,0.1,0.1,0.25299600532623173
highway_23,faster_rcnn_resnet101,0.2,0.2,0.4996689472522622
highway_23,faster_rcnn_resnet101,0.25,0.25,0.6346992153443767
highway_23,faster_rcnn_resnet101,0.3333333333333333,0.33333333333333337,0.8150251146538545
highway_23,faster_rcnn_resnet101,0.4,0.4,0.8739348918505572
highway_23,faster_rcnn_resnet101,0.5,0.5,0.9682055749128919
highway_23,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.9742807323452485
highway_23,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666667,0.9790484504583151
highway_23,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9877889228085477
highway_23,faster_rcnn_resnet101,1.0,1.0,1.0
highway_24,faster_rcnn_resnet101,0.05,0.05,0.13648293963254596
highway_24,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.17899280575539567
highway_24,faster_rcnn_resnet101,0.1,0.1,0.27089337175792505
highway_24,faster_rcnn_resnet101,0.2,0.2,0.5391304347826087
highway_24,faster_rcnn_resnet101,0.25,0.25,0.6651162790697676
highway_24,faster_rcnn_resnet101,0.3333333333333333,0.33333333333333337,0.830046403712297
highway_24,faster_rcnn_resnet101,0.4,0.4,0.896231884057971
highway_24,faster_rcnn_resnet101,0.5,0.5,0.9708454810495627
highway_24,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.9760932944606414
highway_24,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666667,0.9779069767441859
highway_24,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9886528949665405
highway_24,faster_rcnn_resnet101,1.0,1.0,1.0
highway_25,faster_rcnn_resnet101,0.05,0.05,0.13356643356643355
highway_25,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.1829787234042553
highway_25,faster_rcnn_resnet101,0.1,0.1,0.26986301369863014
highway_25,faster_rcnn_resnet101,0.2,0.2,0.5360967184801381
highway_25,faster_rcnn_resnet101,0.25,0.25,0.6555090655509065
highway_25,faster_rcnn_resnet101,0.3333333333333333,0.33333333333333337,0.8247277836318933
highway_25,faster_rcnn_resnet101,0.4,0.4,0.8879639264654874
highway_25,faster_rcnn_resnet101,0.5,0.5,0.9672473867595819
highway_25,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.9711304347826086
highway_25,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666667,0.9775753328661527
highway_25,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9863588667366212
highway_25,faster_rcnn_resnet101,1.0,1.0,1.0
highway_26,faster_rcnn_resnet101,0.05,0.05,0.14552339734920205
highway_26,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.19533369506239825
highway_26,faster_rcnn_resnet101,0.1,0.1,0.294341675734494
highway_26,faster_rcnn_resnet101,0.2,0.2,0.5776212408561365
highway_26,faster_rcnn_resnet101,0.25,0.25,0.7119828049435787
highway_26,faster_rcnn_resnet101,0.3333333333333333,0.33333333333333337,0.8599242833964305
highway_26,faster_rcnn_resnet101,0.4,0.4,0.9034874290348742
highway_26,faster_rcnn_resnet101,0.5,0.5,0.9665768194070081
highway_26,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.9745395449620802
highway_26,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666667,0.9737625101433596
highway_26,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9881081081081082
highway_26,faster_rcnn_resnet101,1.0,1.0,1.0
highway_27,faster_rcnn_resnet101,0.05,0.05,0.1447402429568364
highway_27,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.1878803916379995
highway_27,faster_rcnn_resnet101,0.1,0.1,0.28770301624129924
highway_27,faster_rcnn_resnet101,0.2,0.2,0.5752785695776109
highway_27,faster_rcnn_resnet101,0.25,0.25,0.716087516087516
highway_27,faster_rcnn_resnet101,0.3333333333333333,0.33333333333333337,0.8775826446280991
highway_27,faster_rcnn_resnet101,0.4,0.4,0.910497807583183
highway_27,faster_rcnn_resnet101,0.5,0.5,0.9735558408215661
highway_27,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.975458537845518
highway_27,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666667,0.9832517392424632
